"user","country","ms_feat","app_use"
"38f278b9","Germany","1",NA
"d5815ffa","Germany","1",45
"879197c5","Germany","1",74
"f2b0f299","Germany","0",52
"75508970","Germany","0",73
"afee24c2","Germany","0",72
"34e46991","Germany","0",56
"6359c68d","Germany","1",82
"7fe81f4c","Germany","1",74
"6035a8a0","Germany","0",63
"dc2e7a62","Germany","1",78
"498e94fd","Germany","0",63
"075a8864","Germany","1",76
"fec6b79a","Germany","0",74
"491731d0","Germany","1",79
"f4c32d2c","Germany","0",48
"2d9bd7fd","Germany","1",76
"9f291c21","Germany","0",57
"e3ac50c8","Germany","1",80
"48b39e45","Germany","1",75
"27b53b33","Germany","0",56
"60251625","Germany","1",89
"7897831a","Germany","0",66
"77773a5d","Germany","0",69
"5d0c933f","Germany","1",82
"56188dbf","Germany","1",86
"1ec9b87e","Germany","0",46
"aa49f433","Germany","1",84
"3185ccc5","Germany","1",74
"68be336e","Germany","0",72
"fe6e179c","Germany","0",59
"3c0b1fb4","Germany","1",104
"0ee71b08","Germany","1",93
"e2200253","Germany","0",57
"9c5e9eab","Germany","0",40
"8cb05e76","Germany","1",100
"29f04290","Germany","0",68
"ded2bc1c","Germany","1",80
"9229a2d9","Germany","0",71
"c54efc82","Germany","0",50
"80a119e1","Germany","1",61
"57318358","Germany","1",86
"5da5bc33","Germany","1",78
"35cea8a3","Germany","1",77
"51fba93e","Germany","1",68
"6fd7bcca","Germany","0",69
"fe963690","Germany","1",65
"73c0a1e5","Germany","1",69
"86c7cfce","Germany","1",103
"0cae3637","Germany","1",74
"cf5142a1","Germany","0",59
"095b9f71","Germany","1",47
"153f2dde","Germany","0",51
"11f3d073","Germany","1",60
"7fecff6b","Germany","0",29
"b47725de","Germany","1",72
"f4f8c7b9","Germany","1",93
"9f0762e8","Germany","0",76
"3073e665","Germany","1",70
"f537c273","Germany","0",68
"f20d5662","Germany","1",93
"e5fbe66a","Germany","1",81
"86af7598","Germany","0",52
"2e738165","Germany","1",87
"96d0b249","Germany","1",61
"02686eb2","Germany","1",76
"70dcf495","Germany","1",87
"461c1148","Germany","1",74
"0a155c45","Germany","1",NA
"887445b5","Germany","1",71
"ee23ac7e","Germany","0",56
"e82ab420","Germany","0",48
"7cde6063","Germany","0",NA
"392cc4e6","Germany","0",47
"5562a4d6","Germany","0",59
"e06eb0b7","Germany","0",81
"0aebf13b","Germany","1",74
"9a73c988","Germany","1",89
"219e99eb","Germany","1",80
"01d5433b","Germany","1",86
"5a1bda39","Germany","0",69
"3a338dc4","Germany","1",92
"6f6e02e1","Germany","1",98
"31d4419d","Germany","1",99
"b3772748","Germany","1",72
"215eac4b","Germany","1",NA
"4c686113","Germany","0",47
"e02fb35e","Germany","1",86
"e21369f7","Germany","0",64
"2ac5025c","Germany","1",79
"7ecd9886","Germany","1",73
"0232fb36","Germany","0",64
"32520a18","Germany","0",41
"47466236","Germany","1",86
"a1a2bfcb","Germany","1",68
"b697d072","Germany","1",62
"8ee5a3e0","Germany","0",67
"c27123ca","Germany","0",73
"4a290d44","Germany","1",98
"6b909ec1","Germany","1",83
"d997aea6","Germany","0",77
"9427ac10","Germany","1",67
"ff7d4da4","Germany","1",62
"9ae47540","Germany","1",92
"c654d766","Germany","0",83
"c6e4ebc9","Germany","1",94
"0589b740","Germany","1",92
"f37398b6","Germany","0",87
"00a26aac","Germany","0",77
"e31524e7","Germany","0",53
"759d3ba2","Germany","0",NA
"b155e77b","Germany","0",38
"c0d11c52","Germany","0",58
"1996b3bb","Germany","1",71
"f7872676","Germany","1",83
"66871f8a","Germany","0",63
"fa3fe92f","Germany","0",78
"ed82dba5","Germany","1",80
"a04a3b15","Germany","1",61
"d4f2e16e","Germany","0",24
"058dc0ef","Germany","0",70
"edcf03a9","Germany","1",72
"69c1151f","Germany","0",52
"e47cccb6","Germany","1",100
"276973b0","Germany","1",73
"bc2c6bf4","Germany","0",67
"0f2a9a61","Germany","0",62
"29c2f3b0","Germany","1",87
"456d075d","Germany","1",63
"fce10e4b","Germany","0",62
"9d8f2844","Germany","1",79
"aae2e980","Germany","1",82
"43d2076b","Germany","0",37
"1b49f254","Germany","1",88
"af3c0426","Germany","0",NA
"d1f8ebea","Germany","1",102
"f0075354","Germany","1",88
"a1e418e0","Germany","1",85
"6d048d0d","Germany","1",99
"c146fdf1","Germany","1",95
"fe844595","Germany","0",56
"cd1abf18","Germany","1",100
"a1692926","Germany","0",38
"f623fba6","Germany","1",100
"5eca9a36","Germany","1",80
"961cfb48","Germany","0",67
"3a42cc6c","Germany","0",61
"fac0888d","Germany","1",70
"ff1957ee","Germany","0",72
"2ca30bd1","Germany","1",68
"c02fffa8","Germany","0",54
"a37782ba","Germany","0",68
"d57b5ac4","Germany","1",90
"9a194c66","Germany","1",85
"df7e1ed8","Germany","1",83
"25d57802","Germany","0",70
"e2e3234b","Germany","0",83
"0259856e","Germany","0",60
"00581669","Germany","1",79
"a46bfb3d","Germany","1",67
"14338353","Germany","0",72
"799f0d40","Germany","1",75
"8372ac42","Germany","0",87
"4a4c7270","Germany","0",NA
"85099909","Germany","0",59
"b4b87759","Germany","1",78
"bd14d394","Germany","1",95
"065e5dd5","Germany","0",66
"d4b46e4a","Germany","0",62
"523fbd81","Germany","1",64
"1a9c42bb","Germany","0",60
"fe1910e3","Germany","1",72
"f3e3f4bf","Germany","1",53
"c9b95d30","Germany","0",58
"546801ac","Germany","0",63
"b3ce9feb","Germany","1",92
"cd0ecbd5","Germany","0",38
"d0fff674","Germany","1",98
"35bcac86","Germany","1",102
"1f2221eb","Germany","1",35
"e0c4591c","Germany","0",49
"e6eb358c","Germany","0",71
"855b9c30","Germany","1",63
"084bab87","Germany","0",69
"a4ea2018","Germany","1",91
"9203697e","Germany","1",83
"74ab6690","Germany","0",80
"89872cc5","Germany","1",70
"299a19e9","Germany","0",71
"f8068091","Germany","1",106
"32902dc0","Germany","0",59
"d6af7d7e","Germany","0",91
"c3c946ab","Germany","1",76
"8e0ed835","Germany","1",66
"2e8128d2","Germany","1",70
"c54bd4ff","Germany","0",73
"5f124b73","Germany","1",82
"fe2af6cf","Germany","0",35
"c6ba8182","Germany","1",80
"77423ac3","Germany","1",58
"27c02632","Germany","1",100
"1a8b900c","Germany","1",78
"41a04314","Germany","1",79
"2574d8d7","Germany","1",91
"dd65b1d5","Germany","0",61
"16c6404d","Germany","0",73
"7fccf458","Germany","0",83
"4145aa9b","Germany","1",76
"1b5c7aaa","Germany","0",57
"d67ac15a","Germany","1",66
"f2bb6afa","Germany","1",85
"9c228c4e","Germany","0",63
"e5c9d1b9","Germany","0",NA
"d6c8a566","Germany","0",64
"57ca5109","Germany","1",84
"5fa8ef00","Germany","1",94
"1b20323f","Germany","1",74
"52e5359a","Germany","1",86
"cef34835","Germany","1",86
"7e461d26","Germany","0",87
"a963ae01","Germany","0",NA
"8cbd6ab6","Germany","0",64
"79cf5d9d","Germany","0",50
"a0a9c930","Germany","1",98
"f6a49a25","Germany","1",97
"1105d6fe","Germany","1",90
"df140f53","Germany","1",96
"836693fd","Germany","0",64
"c149d5c0","Germany","0",60
"e53ef133","Germany","1",81
"f6d4b9de","Germany","1",78
"95f68030","Germany","1",87
"683f1dd1","Germany","0",NA
"15bbee3e","Germany","0",91
"b5539167","Germany","0",59
"0974b22d","Germany","1",80
"0e761b99","Germany","0",58
"3b1a3a6b","Germany","1",75
"bad37b6e","Germany","1",97
"5fc50a72","Germany","0",57
"2f5464a8","Germany","1",105
"620f7d38","Germany","0",53
"47c4605a","Germany","0",55
"5cd6c5d7","Germany","0",60
"42193a58","Germany","0",41
"bd1e5cb6","Germany","1",77
"4cab2e3e","Germany","0",45
"1a63a0ea","Germany","0",49
"34135153","Germany","1",75
"f18d6c2c","Germany","0",60
"f3f756a7","Germany","0",73
"241907ef","Germany","0",72
"d54e3e89","Germany","1",85
"994d9650","Germany","1",83
"1a393fa7","Germany","0",27
"c22a87a1","Germany","0",70
"29a1fc34","Germany","0",68
"ea0ddafc","Germany","0",73
"4522ccf9","Germany","1",73
"f079b7f7","Germany","1",60
"5c711058","Germany","1",89
"aea99d6f","Germany","1",85
"020de074","Germany","0",60
"6e99b82e","Germany","0",47
"d07bac42","Germany","1",86
"46b8c8b7","Germany","0",54
"67636367","Germany","0",63
"485aacb3","Germany","0",64
"1192f63a","Germany","1",51
"c1dbd2d3","Germany","0",56
"82d53fc3","Germany","0",71
"14091a9b","Germany","0",67
"ffc351a3","Germany","1",80
"e4163a97","Germany","0",38
"a003178e","Germany","0",46
"b1f5bc95","Germany","0",78
"fe01b67a","Germany","1",93
"0e807c1a","Germany","1",82
"48efcea8","Germany","1",49
"4fef235f","Germany","0",62
"daa75290","Germany","1",100
"3a084980","Germany","1",89
"3a244957","Germany","1",NA
"11fdcbad","Germany","0",73
"4b673ef4","Germany","0",47
"70006aed","Germany","1",90
"1c32d536","Germany","1",69
"d70a0cee","Germany","1",86
"ed97d052","Germany","1",90
"9fd61f06","Germany","0",63
"16c1a125","Germany","1",82
"66f98675","Germany","1",84
"f4e27cdc","Germany","0",65
"a5c1151d","Germany","0",56
"429aba2f","Germany","0",55
"4f695b22","Germany","1",98
"3e6dbda5","Germany","0",47
"52bcb5e6","Germany","0",65
"40e52e85","Germany","0",62
"6a133bf9","Germany","0",60
"6d6813f0","Germany","1",78
"bdfd4f7c","Germany","1",64
"7ef04267","Germany","0",68
"47633450","Germany","0",44
"545bc384","Germany","1",75
"0785ab3c","Germany","0",62
"a6393155","Germany","0",47
"b8d71900","Germany","0",45
"545f7f05","Germany","1",57
"e9cce399","Germany","1",87
"dcb5440e","Germany","1",93
"c1c447e4","Germany","0",75
"fda2e1b0","Germany","0",50
"e1a3d77f","Germany","1",84
"a37f7133","Germany","1",100
"c9ec9b61","Germany","0",75
"78113ff4","Germany","1",81
"3e5c5314","Germany","0",80
"f5454986","Germany","0",66
"7bc9d34d","Germany","0",75
"b684fbed","Germany","1",85
"979ce22b","Germany","1",79
"d63541f8","Germany","1",93
"ee67bc70","Germany","0",52
"4dfafa1b","Germany","0",NA
"8e28fa75","Germany","0",61
"e929664b","Germany","0",58
"b8bd21a5","Germany","1",NA
"9aa22bc9","Germany","1",83
"5dd2857e","Germany","0",76
"ac72121b","Germany","0",72
"bb17985b","Germany","1",76
"6768ae5c","Germany","0",21
"eee97692","Germany","0",54
"c72f0fe5","Germany","0",43
"3ed99265","Germany","1",88
"efe7d9eb","Germany","1",90
"a23a26ca","Germany","0",65
"70c43822","Germany","0",51
"880252fe","Germany","0",55
"7367dfaf","Germany","0",65
"85cd334d","Germany","0",54
"9bbd8557","Germany","1",92
"e7c5e07d","Germany","0",60
"b398c17b","Germany","1",100
"9e9edefb","Germany","1",86
"8e72876f","Germany","1",97
"fe0c2855","Germany","1",NA
"f753472f","Germany","0",79
"e818c0af","Germany","1",77
"792e57d5","Germany","0",65
"3a56b9d1","Germany","0",54
"c79f9702","Germany","0",32
"a4103b99","Germany","1",86
"6baf5b1c","Germany","1",71
"216a4816","Germany","0",55
"964e8b48","Germany","1",59
"d86d4192","Germany","0",56
"274793d9","Germany","0",56
"8cb416a5","Germany","1",86
"2afb5e56","Germany","0",55
"753bb608","Germany","1",93
"ee1cd777","Germany","1",84
"0b29a5b1","Germany","1",86
"75a9f1d8","Germany","0",35
"34b04385","Germany","0",62
"21d9b9e2","Germany","1",NA
"a4edd22e","Germany","1",77
"d5cb6666","Germany","0",63
"31069b87","Germany","1",80
"d98bb807","Germany","0",56
"3de7e285","Germany","0",65
"6d66cfc8","Germany","0",63
"766fbd1e","Germany","0",66
"4a2fa130","Germany","1",95
"1dec38b1","Germany","0",54
"3c4825e6","Germany","1",61
"688f4e51","Germany","0",46
"6521909c","Germany","0",71
"727931bb","Germany","0",72
"60851667","Germany","1",77
"2340a4f1","Germany","1",NA
"ae84d37b","Germany","0",58
"acf02822","Germany","0",42
"83fdbd8a","Germany","0",57
"9269bcba","Germany","1",77
"72c51857","Germany","1",78
"21c4bbd2","Germany","1",74
"9a36da29","Germany","1",76
"c057ef60","Germany","0",46
"02e4cc7f","Germany","0",34
"c087ab94","Germany","1",81
"eed5bd59","Germany","0",58
"65a096b7","Germany","0",43
"accdc816","Germany","1",61
"f364f763","Germany","0",66
"8d46ff41","Germany","1",77
"4f41d8e9","Germany","1",76
"aaa81350","Germany","1",84
"004bc43c","Germany","1",80
"ff94752c","Germany","0",61
"5e3231f8","Germany","1",NA
"f89750bc","Germany","0",52
"e71f55d6","Germany","1",100
"9fdd6c25","Germany","0",78
"fea7e17e","Germany","0",81
"4f85646b","Germany","0",50
"c5a4ef2f","Germany","0",59
"ee15876b","Germany","1",113
"80445136","Germany","0",86
"fb8ea9f2","Germany","1",78
"65f800c6","Germany","1",85
"688ca392","Germany","0",77
"e10f5c3b","Germany","0",82
"900b9883","Germany","0",55
"05013cb5","Germany","0",60
"e6b64fdd","Germany","0",50
"211fc56d","Germany","0",43
"7cb2e5fe","Germany","1",NA
"21d5708f","Germany","0",45
"bb2d1047","Germany","1",96
"1f627ea9","Germany","0",51
"e33b2b1e","Germany","1",85
"3aa57f15","Germany","1",72
"d875befb","Germany","1",71
"a2599048","Germany","1",NA
"4ed24311","Germany","1",87
"b89b7d8f","Germany","1",82
"484e89f3","Germany","1",81
"bb1ee1fe","Germany","1",90
"5e66e067","Germany","0",50
"b9630632","Germany","1",93
"a352da56","Germany","0",55
"62d5302a","Germany","1",77
"463360b2","Germany","0",59
"5f7f54f6","Germany","0",46
"088ab4d6","Germany","0",70
"3b8976f5","Germany","1",88
"0d5b675f","Germany","1",76
"6618e800","Germany","1",105
"5c0a403f","Germany","1",101
"10e30129","Germany","0",45
"d473c62f","Germany","1",72
"ec1ecf6c","Germany","0",93
"eefe9054","Germany","0",62
"a0ff362f","Germany","1",78
"e7af9662","Germany","0",54
"c9393f97","Germany","0",53
"6131d19b","Germany","0",79
"bb86a379","Germany","0",58
"5a05e213","Germany","1",78
"0ef45b7a","Germany","0",46
"f9af86e3","Germany","0",64
"56643561","Germany","1",80
"e1414591","Germany","0",70
"7698d8f3","Germany","0",NA
"0af261e8","Germany","1",73
"9c18f231","Germany","0",89
"c7ce8b56","Germany","0",48
"44165703","Germany","1",80
"ce54839c","Germany","0",66
"9d7b0c91","Germany","0",86
"44aa6452","Germany","0",59
"d6471d0d","Germany","1",85
"fd268937","Germany","1",64
"354500b1","Germany","1",77
"2df50e14","Germany","1",74
"63adbb98","Germany","0",75
"5ca2fc06","Germany","0",40
"f83c1510","Germany","0",45
"6587e1a5","Germany","1",78
"c4b1ec92","Germany","1",63
"3da53936","Germany","1",86
"fbf82b42","Germany","0",87
"cfa92770","Germany","0",72
"c85fc5a8","Germany","1",69
"b4e98d2b","Germany","0",77
"96b94871","Germany","0",61
"b5178ab4","Germany","1",79
"a6bc19b5","Germany","0",69
"84d810e5","Germany","1",93
"836f25cf","Germany","0",70
"06aea750","Germany","1",66
"b29c1af2","Germany","0",30
"68c0dfe7","Germany","1",66
"d60655d1","Germany","0",49
"5913169b","Germany","0",75
"90eeb95b","Germany","0",NA
"972f3110","Germany","1",92
"4445f0e8","Germany","0",70
"41a55676","Germany","0",61
"f93d61c5","Germany","1",89
"638ecc78","Germany","0",77
"dcf03f2a","Germany","1",90
"7b9f96ed","Germany","0",59
"0558d117","Germany","1",87
"f502797a","Germany","1",63
"56f81894","Germany","1",69
"8f08b3bf","Germany","1",NA
"716a373a","Germany","0",55
"7ce30fd1","Germany","0",83
"1875513e","Germany","0",48
"ec4e6ce1","Germany","0",47
"59ef3657","Germany","0",72
"a2197f54","Germany","0",52
"87f956a8","Germany","1",78
"0416964d","Germany","0",83
"af020eea","Germany","1",89
"dab0a348","Germany","1",40
"32769ef7","Germany","0",NA
"1e564d6b","Germany","1",90
"d6b39d9d","Germany","0",59
"2e397321","Germany","0",NA
"b9629133","Germany","0",54
"bcd14af1","Germany","1",NA
"30274444","Germany","0",49
"f9ac0c92","Germany","1",100
"0750091e","Germany","0",80
"4b7706c9","Germany","0",NA
"742c2a13","Germany","1",75
"568e084a","Germany","0",48
"493c0ce9","Germany","0",61
"cc2cbc61","Germany","1",92
"2f221e28","Germany","0",59
"c4c901cd","Germany","0",60
"31fc75e0","Germany","0",44
"c6b4cc8f","Germany","1",87
"9f8fa364","Germany","0",NA
"4866a8ca","Germany","0",53
"7e4d7e70","Germany","1",77
"1a8b8410","Germany","0",52
"edda63c6","Germany","1",71
"c575e8aa","Germany","1",80
"fd89ed92","Germany","0",68
"0ead1dda","Germany","1",68
"3d7ce2a8","Germany","1",73
"08f0eefd","Germany","1",70
"81226885","Germany","1",92
"9b9652b9","Germany","0",53
"411c7a9d","Germany","0",57
"8846e846","Germany","1",92
"b10b9f7b","Germany","1",95
"7c432f0e","Germany","1",93
"7ab31123","Germany","1",78
"9e34fdd2","Germany","0",56
"07a27707","Germany","1",85
"8174caf1","Germany","0",80
"e75d6252","Germany","1",68
"3ba1088c","Germany","0",63
"dd0efd71","Germany","1",113
"7666c949","Germany","0",51
"f2639a46","Germany","0",63
"7faa8674","Germany","0",73
"e547ba8c","Germany","1",NA
"0d77a7e4","Germany","1",58
"d7b10c0e","Germany","0",29
"69c5af92","Italy","0",76
"c9cf45a8","Italy","0",52
"684d2a55","Italy","1",110
"0ce3c3f5","Italy","1",97
"b54c2695","Italy","1",129
"5969901b","Italy","1",NA
"b2630ba9","Italy","0",27
"10a7fc8a","Italy","0",68
"78d617ed","Italy","0",34
"bbfc659d","Italy","1",84
"dbd4569b","Italy","0",67
"93246a38","Italy","0",NA
"5285336b","Italy","1",101
"fb001e9a","Italy","1",105
"8ab94a37","Italy","1",118
"92ddeada","Italy","1",94
"09fa9504","Italy","1",86
"6bd6018d","Italy","1",95
"ffd4e494","Italy","0",40
"c240048c","Italy","1",82
"4fedb4a4","Italy","0",46
"01932b4a","Italy","0",57
"a4ed0884","Italy","1",84
"44a829ae","Italy","0",71
"cd75e91a","Italy","1",89
"6557a575","Italy","1",95
"5a06cbf9","Italy","0",61
"15b64844","Italy","1",NA
"0d072ad1","Italy","1",98
"52e212b2","Italy","0",56
"1751e8e3","Italy","0",70
"4cae378d","Italy","1",74
"4d3a6f54","Italy","0",65
"4020951c","Italy","0",59
"16b4e956","Italy","1",101
"edad647e","Italy","0",73
"67de564a","Italy","0",49
"c7b17a91","Italy","0",62
"d73c8a21","Italy","0",64
"a6d45eea","Italy","0",75
"7c466b29","Italy","0",55
"fabad20b","Italy","0",57
"3945fec0","Italy","1",98
"00a9c97c","Italy","0",65
"c8059c41","Italy","0",51
"d34cfa3f","Italy","1",103
"048de180","Italy","1",94
"058b6d3f","Italy","1",NA
"b349abf6","Italy","0",73
"6e572a69","Italy","1",77
"86900aa8","Italy","1",106
"75442b06","Italy","1",92
"85866dd1","Italy","1",63
"ce6a132e","Italy","0",61
"81f4b2ae","Italy","1",99
"d98a471f","Italy","0",47
"2236449f","Italy","1",104
"f4d23a39","Italy","1",110
"3516de49","Italy","1",102
"f201da50","Italy","0",75
"6c80eaf2","Italy","1",103
"76c8cd67","Italy","0",71
"0c6c5765","Italy","1",94
"41328f8e","Italy","1",86
"5be39677","Italy","1",82
"bb8f80b2","Italy","1",115
"d3a491c8","Italy","1",93
"6361cbd1","Italy","1",105
"9bd4d67b","Italy","1",110
"b0059066","Italy","1",108
"a1dea26c","Italy","1",129
"52abeb66","Italy","0",69
"842e8dfa","Italy","0",61
"00e6c438","Italy","0",56
"55cf1865","Italy","1",99
"50732779","Italy","0",53
"f01684c8","Italy","0",70
"b0a02d66","Italy","1",99
"776200b1","Italy","1",NA
"0ab3a6e0","Italy","0",54
"ad0eaf37","Italy","1",109
"01f14ac5","Italy","0",88
"bd3081a3","Italy","1",92
"9b11130e","Italy","1",92
"e2ffbea9","Italy","0",55
"1ca8b343","Italy","0",61
"b438fea1","Italy","1",108
"1c3a8903","Italy","0",47
"e922875e","Italy","1",88
"1d0b63b5","Italy","0",71
"ef6d8eb6","Italy","1",101
"34890965","Italy","1",128
"ba575c2e","Italy","1",104
"9480427c","Italy","0",83
"9b261612","Italy","1",119
"f531615f","Italy","1",98
"488e4055","Italy","0",NA
"acc2b770","Italy","1",94
"d670bc58","Italy","0",52
"e535ebe5","Italy","0",67
"ef27e0a4","Italy","1",99
"bdc7d7d9","Italy","0",61
"19d5f134","Italy","0",61
"9c9b3c6b","Italy","0",66
"63ca0dbc","Italy","0",60
"88de9392","Italy","1",101
"e5e9a799","Italy","1",96
"625d257a","Italy","0",35
"fcef0925","Italy","0",61
"b39b1f27","Italy","0",55
"65f4d42e","Italy","1",85
"f9ad2e4f","Italy","0",43
"7afb2e48","Italy","0",64
"678b41a5","Italy","1",122
"d41db118","Italy","1",83
"f4be037f","Italy","1",110
"b690caa2","Italy","0",80
"8343f5af","Italy","0",70
"a01a25f3","Italy","1",99
"85de6747","Italy","0",72
"a4eda3d8","Italy","0",66
"86b9f76e","Italy","0",NA
"01c98388","Italy","0",60
"8af5fae4","Italy","0",46
"b1816bbe","Italy","0",54
"06a15624","Italy","1",94
"e128b6b9","Italy","0",48
"66e246a9","Italy","1",112
"88d6ad44","Italy","1",95
"17bd6b4d","Italy","1",99
"315c44fd","Italy","0",43
"54ad2d96","Italy","0",48
"adf3022f","Italy","1",120
"553eb0c1","Italy","0",65
"bf919c49","Italy","0",34
"4c816911","Italy","0",64
"20d32c53","Italy","0",46
"a298c8dd","Italy","1",109
"42ada34b","Italy","0",45
"61f62ea5","Italy","0",57
"a99292cd","Italy","0",61
"c94d5cad","Italy","0",90
"1aea4c36","Italy","1",90
"33487b0d","Italy","0",77
"f2a1c9ab","Italy","0",90
"4e4a6a4a","Italy","1",101
"a4c3cdc7","Italy","1",93
"72bf0daf","Italy","0",65
"36630525","Italy","0",85
"99bd5852","Italy","1",102
"8c4b5522","Italy","1",107
"03778599","Italy","1",104
"4b290747","Italy","0",45
"f90d9961","Italy","0",62
"945946f7","Italy","0",75
"19cb27f1","Italy","1",77
"8d7c0e88","Italy","1",98
"94ccca18","Italy","0",48
"292210a4","Italy","1",119
"9fbc6b29","Italy","0",NA
"e78e234e","Italy","1",94
"4e2f5039","Italy","1",104
"3f221a42","Italy","0",73
"3e90d480","Italy","0",32
"2b9db4da","Italy","1",105
"e9a9871b","Italy","1",77
"e31a2e54","Italy","1",104
"80473ef3","Italy","1",96
"0c35d64c","Italy","0",66
"1b48562b","Italy","1",104
"24e82b99","Italy","0",34
"0a1beca1","Italy","0",70
"b66d4545","Italy","1",92
"a5eeb862","Italy","1",101
"4a06bb6c","Italy","0",60
"6279b4e3","Italy","1",128
"db434a11","Italy","0",47
"cf9186cc","Italy","1",100
"671af160","Italy","0",60
"ae05d24d","Italy","1",96
"83149691","Italy","1",106
"58a2a1c4","Italy","0",36
"8ef9483e","Italy","1",119
"3ba81795","Italy","0",75
"42ae5cee","Italy","1",86
